date,sku_id,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2026-03-21,SKU020,162.0,774,612,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-28,SKU025,102.0,714,612,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU023,209.0,821,612,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-26,SKU018,174.0,786,612,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-09,SKU023,209.0,821,612,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU023,209.0,821,612,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-20,SKU023,210.0,821,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-05,SKU018,175.0,786,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-17,SKU014,79.0,690,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-22,SKU020,163.0,774,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-18,SKU018,175.0,786,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-01,SKU014,79.0,690,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-03,SKU025,103.0,714,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-04,SKU025,103.0,714,611,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-12,SKU018,176.0,786,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-22,SKU018,176.0,786,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-28,SKU018,176.0,786,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-03,SKU025,104.0,714,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-28,SKU023,211.0,821,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-22,SKU018,176.0,786,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-14,SKU023,211.0,821,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-01,SKU020,164.0,774,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-16,SKU020,164.0,774,610,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-01,SKU025,105.0,714,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-11,SKU014,81.0,690,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-27,SKU020,165.0,774,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-18,SKU014,81.0,690,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-22,SKU018,177.0,786,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU023,212.0,821,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-17,SKU014,81.0,690,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-07,SKU018,177.0,786,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-04,SKU014,81.0,690,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-25,SKU025,105.0,714,609,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-26,SKU020,166.0,774,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-06,SKU014,82.0,690,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU020,166.0,774,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-11,SKU023,213.0,821,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-11,SKU023,213.0,821,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU014,82.0,690,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-06,SKU020,166.0,774,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-10,SKU025,106.0,714,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-22,SKU018,178.0,786,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-29,SKU018,178.0,786,608,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-28,SKU025,107.0,714,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU014,83.0,690,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-27,SKU014,83.0,690,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-15,SKU018,179.0,786,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-22,SKU018,179.0,786,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-11,SKU018,179.0,786,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-18,SKU018,179.0,786,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-20,SKU025,107.0,714,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-06,SKU020,167.0,774,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-08,SKU020,167.0,774,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-16,SKU018,179.0,786,607,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-06,SKU025,108.0,714,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-26,SKU020,168.0,774,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-16,SKU018,180.0,786,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-03,SKU018,180.0,786,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-20,SKU018,180.0,786,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-24,SKU025,108.0,714,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-02,SKU023,215.0,821,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-20,SKU018,180.0,786,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-29,SKU018,180.0,786,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-26,SKU020,168.0,774,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-31,SKU014,84.0,690,606,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-14,SKU023,216.0,821,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU014,85.0,690,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-26,SKU023,216.0,821,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-29,SKU023,216.0,821,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-19,SKU023,216.0,821,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-29,SKU014,85.0,690,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU018,181.0,786,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-31,SKU018,181.0,786,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-19,SKU023,216.0,821,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-03,SKU020,169.0,774,605,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-28,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-24,SKU025,110.0,714,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-28,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-14,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-28,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-03,SKU020,170.0,774,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-13,SKU023,217.0,821,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-22,SKU023,217.0,821,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU020,170.0,774,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-17,SKU020,170.0,774,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-28,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-14,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-12,SKU025,110.0,714,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-25,SKU018,182.0,786,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-29,SKU023,217.0,821,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-13,SKU018,182.0,786,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-04,SKU023,217.0,821,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-07,SKU014,86.0,690,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-18,SKU025,110.0,714,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-31,SKU014,86.0,690,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-21,SKU025,110.0,714,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-28,SKU035,0.0,604,604,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-04,SKU023,218.0,821,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-17,SKU014,87.0,690,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-20,SKU018,183.0,786,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-20,SKU014,87.0,690,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU020,171.0,774,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-21,SKU023,218.0,821,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-03,SKU014,87.0,690,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-10,SKU018,183.0,786,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-03,SKU025,111.0,714,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU018,183.0,786,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-05,SKU023,218.0,821,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-22,SKU014,87.0,690,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU014,87.0,690,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-18,SKU023,218.0,821,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-28,SKU025,111.0,714,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-20,SKU014,87.0,690,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-11,SKU018,183.0,786,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-10,SKU020,171.0,774,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-17,SKU020,171.0,774,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-12,SKU025,111.0,714,603,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-21,SKU023,219.0,821,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-09,SKU020,172.0,774,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU018,184.0,786,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-18,SKU014,88.0,690,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-03,SKU023,219.0,821,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-06,SKU025,112.0,714,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU018,184.0,786,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-01,SKU020,172.0,774,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-26,SKU020,172.0,774,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-16,SKU025,112.0,714,602,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-13,SKU018,185.0,786,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-07,SKU023,220.0,821,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-20,SKU023,220.0,821,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-06,SKU023,220.0,821,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-10,SKU023,220.0,821,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-21,SKU018,185.0,786,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-25,SKU025,113.0,714,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-03,SKU014,89.0,690,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-28,SKU025,113.0,714,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU025,113.0,714,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-26,SKU018,185.0,786,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-14,SKU023,220.0,821,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-03,SKU020,173.0,774,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-11,SKU014,89.0,690,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU023,220.0,821,601,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-12,SKU014,90.0,690,600,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-28,SKU023,221.0,821,600,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-23,SKU025,114.0,714,600,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-12,SKU014,90.0,690,600,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-03,SKU023,222.0,821,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-18,SKU014,91.0,690,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-10,SKU018,187.0,786,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-17,SKU023,222.0,821,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-23,SKU020,175.0,774,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-20,SKU018,187.0,786,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-08,SKU020,175.0,774,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-16,SKU023,222.0,821,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-14,SKU025,115.0,714,599,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-29,SKU020,176.0,774,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-12,SKU023,223.0,821,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-30,SKU025,116.0,714,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU023,223.0,821,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-11,SKU018,188.0,786,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-10,SKU023,223.0,821,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-13,SKU014,92.0,690,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-09,SKU018,188.0,786,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-26,SKU020,176.0,774,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-19,SKU014,92.0,690,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU023,223.0,821,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-03,SKU025,116.0,714,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-07,SKU020,176.0,774,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-14,SKU020,176.0,774,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-24,SKU025,116.0,714,598,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-30,SKU025,117.0,714,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-06,SKU014,93.0,690,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-20,SKU014,93.0,690,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-07,SKU014,93.0,690,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-17,SKU020,177.0,774,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-15,SKU023,224.0,821,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-23,SKU025,117.0,714,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-27,SKU025,117.0,714,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-31,SKU025,117.0,714,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-15,SKU023,224.0,821,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-23,SKU025,117.0,714,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-23,SKU023,224.0,821,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-06,SKU023,224.0,821,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-07,SKU014,93.0,690,597,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-10,SKU014,94.0,690,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-27,SKU018,190.0,786,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU014,94.0,690,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU018,190.0,786,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-28,SKU023,225.0,821,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-02,SKU023,225.0,821,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-27,SKU020,178.0,774,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-27,SKU020,178.0,774,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-11,SKU025,118.0,714,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-24,SKU014,94.0,690,596,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-30,SKU023,226.0,821,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-04,SKU018,191.0,786,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-28,SKU018,191.0,786,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-14,SKU014,95.0,690,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-28,SKU018,191.0,786,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-17,SKU025,119.0,714,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-31,SKU025,119.0,714,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-25,SKU018,191.0,786,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-18,SKU014,95.0,690,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-10,SKU014,95.0,690,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-16,SKU023,226.0,821,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-10,SKU025,119.0,714,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-01,SKU014,95.0,690,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-18,SKU023,227.0,821,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-08,SKU018,192.0,786,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-02,SKU025,120.0,714,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU020,180.0,774,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-22,SKU014,96.0,690,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-24,SKU025,120.0,714,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-16,SKU025,120.0,714,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-31,SKU023,227.0,821,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU014,96.0,690,594,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-05,SKU025,121.0,714,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-20,SKU014,97.0,690,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-24,SKU025,121.0,714,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU020,181.0,774,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-09,SKU014,97.0,690,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-08,SKU018,193.0,786,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU018,193.0,786,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-19,SKU025,121.0,714,593,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-03,SKU023,229.0,821,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU025,122.0,714,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-15,SKU023,229.0,821,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-20,SKU025,122.0,714,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-24,SKU023,229.0,821,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-15,SKU025,122.0,714,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-25,SKU014,98.0,690,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-22,SKU014,98.0,690,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-22,SKU025,122.0,714,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-11,SKU023,229.0,821,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-27,SKU023,229.0,821,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-03,SKU020,182.0,774,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-22,SKU025,122.0,714,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-12,SKU025,122.0,714,592,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-17,SKU025,123.0,714,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-18,SKU025,123.0,714,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-26,SKU023,230.0,821,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU018,195.0,786,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-17,SKU018,195.0,786,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-15,SKU025,123.0,714,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-30,SKU018,195.0,786,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-08-06,SKU023,230.0,821,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-09,SKU020,183.0,774,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-06,SKU018,195.0,786,591,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-28,SKU035,14.0,604,590,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-02,SKU025,124.0,714,590,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-04,SKU014,100.0,690,590,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-30,SKU020,184.0,774,590,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-27,SKU014,100.0,690,590,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-12,SKU025,124.0,714,590,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-24,SKU014,101.0,690,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-25,SKU014,101.0,690,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-07,SKU023,232.0,821,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-15,SKU023,232.0,821,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-05,SKU025,125.0,714,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-09-19,SKU025,125.0,714,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-01,SKU020,185.0,774,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-09,SKU025,125.0,714,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-17,SKU020,185.0,774,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-27,SKU023,232.0,821,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-10-26,SKU025,125.0,714,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-25,SKU014,101.0,690,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-27,SKU014,101.0,690,589,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-13,SKU020,186.0,774,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-27,SKU023,233.0,821,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-12-28,SKU035,16.0,604,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-18,SKU025,126.0,714,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-04,SKU023,233.0,821,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-07-24,SKU023,233.0,821,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-30,SKU025,126.0,714,588,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-14,SKU035,17.0,604,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-11-29,SKU025,127.0,714,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-28,SKU035,17.0,604,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-07,SKU020,187.0,774,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-04-02,SKU014,103.0,690,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-13,SKU018,199.0,786,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-25,SKU018,199.0,786,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-05-26,SKU020,187.0,774,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-06-23,SKU018,199.0,786,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-01-04,SKU014,103.0,690,587,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
