date,sku_id,units_sold,revenue,price,promo_flag,calculated_revenue,revenue_difference,revenue_consistency_flag
2025-11-01,SKU008,139.0,1006001.38,7237.42,0,1006001.38,0.0,OK
2025-11-02,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2025-11-03,SKU008,83.0,600705.86,7237.42,0,600705.86,0.0,OK
2025-11-04,SKU008,82.0,593468.44,7237.42,0,593468.4400000001,-1.1641532182693481e-10,OK
2025-11-05,SKU008,90.0,651367.8,7237.42,0,651367.8,0.0,OK
2025-11-06,SKU008,106.0,767166.52,7237.42,0,767166.52,0.0,OK
2025-11-07,SKU008,112.0,810591.04,7237.42,0,810591.04,0.0,OK
2025-11-08,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2025-11-09,SKU008,90.0,651367.8,7237.42,0,651367.8,0.0,OK
2025-11-10,SKU008,86.0,622418.12,7237.42,0,622418.12,0.0,OK
2025-11-11,SKU008,88.0,636892.96,7237.42,0,636892.96,0.0,OK
2025-11-12,SKU008,79.0,571756.18,7237.42,0,571756.18,0.0,OK
2025-11-13,SKU008,75.0,542806.5,7237.42,0,542806.5,0.0,OK
2025-11-14,SKU008,122.0,882965.24,7237.42,0,882965.24,0.0,OK
2025-11-15,SKU008,108.0,781641.36,7237.42,0,781641.36,0.0,OK
2025-11-16,SKU008,106.0,767166.52,7237.42,0,767166.52,0.0,OK
2025-11-17,SKU008,86.0,622418.12,7237.42,0,622418.12,0.0,OK
2025-11-18,SKU008,134.0,969814.28,7237.42,0,969814.28,0.0,OK
2025-11-19,SKU008,118.0,854015.56,7237.42,0,854015.56,0.0,OK
2025-11-20,SKU008,113.0,752402.18,7237.42,1,817828.46,-65426.27999999991,REVENUE_MISMATCH
2025-11-21,SKU008,136.0,905545.99,7237.42,1,984289.12,-78743.13,REVENUE_MISMATCH
2025-11-22,SKU008,147.0,978788.68,7237.42,1,1063900.74,-85112.05999999994,REVENUE_MISMATCH
2025-11-23,SKU008,136.0,905545.99,7237.42,1,984289.12,-78743.13,REVENUE_MISMATCH
2025-11-24,SKU008,92.0,612575.23,7237.42,1,665842.64,-53267.41000000003,REVENUE_MISMATCH
2025-11-25,SKU008,138.0,918862.84,7237.42,1,998763.96,-79901.12,REVENUE_MISMATCH
2025-11-26,SKU008,127.0,845620.15,7237.42,1,919152.34,-73532.18999999994,REVENUE_MISMATCH
2025-11-27,SKU008,118.0,785694.32,7237.42,1,854015.56,-68321.2400000001,REVENUE_MISMATCH
2025-11-28,SKU008,121.0,805669.59,7237.42,1,875727.8200000001,-70058.2300000001,REVENUE_MISMATCH
2025-11-29,SKU008,110.0,732426.9,7237.42,1,796116.2,-63689.29999999993,REVENUE_MISMATCH
2025-11-30,SKU008,153.0,1018739.24,7237.42,1,1107325.26,-88586.02000000002,REVENUE_MISMATCH
2025-12-01,SKU008,114.0,825065.88,7237.42,0,825065.88,0.0,OK
2025-12-02,SKU008,95.0,687554.9,7237.42,0,687554.9,0.0,OK
2025-12-03,SKU008,120.0,868490.4,7237.42,0,868490.4,0.0,OK
2025-12-04,SKU008,128.0,926389.76,7237.42,0,926389.76,0.0,OK
2025-12-05,SKU008,132.0,955339.44,7237.42,0,955339.4400000001,-1.1641532182693481e-10,OK
2025-12-06,SKU008,85.0,615180.7,7237.42,0,615180.7,0.0,OK
2025-12-07,SKU008,140.0,1013238.8,7237.42,0,1013238.8,0.0,OK
2025-12-08,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2025-12-09,SKU008,101.0,730979.42,7237.42,0,730979.42,0.0,OK
2025-12-10,SKU008,88.0,636892.96,7237.42,0,636892.96,0.0,OK
2025-12-11,SKU008,100.0,723742.0,7237.42,0,723742.0,0.0,OK
2025-12-12,SKU008,128.0,926389.76,7237.42,0,926389.76,0.0,OK
2025-12-13,SKU008,110.0,796116.2,7237.42,0,796116.2,0.0,OK
2025-12-14,SKU008,105.0,759929.1,7237.42,0,759929.1,0.0,OK
2025-12-15,SKU008,147.0,978788.68,7237.42,1,1063900.74,-85112.05999999994,REVENUE_MISMATCH
2025-12-16,SKU008,123.0,818986.45,7237.42,1,890202.66,-71216.21000000008,REVENUE_MISMATCH
2025-12-17,SKU008,122.0,812328.02,7237.42,1,882965.24,-70637.21999999997,REVENUE_MISMATCH
2025-12-18,SKU008,143.0,952154.98,7237.42,1,1034951.06,-82796.08000000007,REVENUE_MISMATCH
2025-12-19,SKU008,157.0,1045372.94,7237.42,1,1136274.94,-90902.0,REVENUE_MISMATCH
2025-12-20,SKU008,150.0,998763.96,7237.42,1,1085613.0,-86849.04000000004,REVENUE_MISMATCH
2025-12-21,SKU008,117.0,779035.89,7237.42,1,846778.14,-67742.25,REVENUE_MISMATCH
2025-12-22,SKU008,155.0,1032056.09,7237.42,1,1121800.1,-89744.01000000013,REVENUE_MISMATCH
2025-12-23,SKU008,148.0,985447.11,7237.42,1,1071138.16,-85691.04999999993,REVENUE_MISMATCH
2025-12-24,SKU008,115.0,765719.04,7237.42,1,832303.3,-66584.26000000001,REVENUE_MISMATCH
2025-12-25,SKU008,164.0,1091981.93,7237.42,1,1186936.8800000001,-94954.95000000019,REVENUE_MISMATCH
2025-12-26,SKU008,166.0,1105298.78,7237.42,1,1201411.72,-96112.93999999994,REVENUE_MISMATCH
2025-12-27,SKU008,150.0,998763.96,7237.42,1,1085613.0,-86849.04000000004,REVENUE_MISMATCH
2025-12-28,SKU008,143.0,952154.98,7237.42,1,1034951.06,-82796.08000000007,REVENUE_MISMATCH
2025-12-29,SKU008,140.0,932179.7,7237.42,1,1013238.8,-81059.1000000001,REVENUE_MISMATCH
2025-12-30,SKU008,142.0,945496.55,7237.42,1,1027713.64,-82217.08999999997,REVENUE_MISMATCH
2025-12-31,SKU008,149.0,992105.53,7237.42,1,1078375.58,-86270.05000000005,REVENUE_MISMATCH
2026-01-01,SKU008,118.0,854015.56,7237.42,0,854015.56,0.0,OK
2026-01-02,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-01-03,SKU008,114.0,825065.88,7237.42,0,825065.88,0.0,OK
2026-01-04,SKU008,111.0,803353.62,7237.42,0,803353.62,0.0,OK
2026-01-05,SKU008,115.0,832303.3,7237.42,0,832303.3,0.0,OK
2026-01-06,SKU008,124.0,897440.08,7237.42,0,897440.08,0.0,OK
2026-01-07,SKU008,98.0,709267.16,7237.42,0,709267.16,0.0,OK
2026-01-08,SKU008,129.0,933627.18,7237.42,0,933627.18,0.0,OK
2026-01-09,SKU008,129.0,933627.18,7237.42,0,933627.18,0.0,OK
2026-01-10,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-01-11,SKU008,101.0,730979.42,7237.42,0,730979.42,0.0,OK
2026-01-12,SKU008,84.0,607943.28,7237.42,0,607943.28,0.0,OK
2026-01-13,SKU008,120.0,868490.4,7237.42,0,868490.4,0.0,OK
2026-01-14,SKU008,116.0,839540.72,7237.42,0,839540.72,0.0,OK
2026-01-15,SKU008,92.0,665842.64,7237.42,0,665842.64,0.0,OK
2026-01-16,SKU008,131.0,948102.02,7237.42,0,948102.02,0.0,OK
2026-01-17,SKU008,112.0,810591.04,7237.42,0,810591.04,0.0,OK
2026-01-18,SKU008,118.0,854015.56,7237.42,0,854015.56,0.0,OK
2026-01-19,SKU008,102.0,738216.84,7237.42,0,738216.84,0.0,OK
2026-01-20,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2026-01-21,SKU008,117.0,846778.14,7237.42,0,846778.14,0.0,OK
2026-01-22,SKU008,91.0,658605.22,7237.42,0,658605.22,0.0,OK
2026-01-23,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2026-01-24,SKU008,99.0,716504.58,7237.42,0,716504.58,0.0,OK
2026-01-25,SKU008,105.0,759929.1,7237.42,0,759929.1,0.0,OK
2026-01-26,SKU008,111.0,803353.62,7237.42,0,803353.62,0.0,OK
2026-01-27,SKU008,117.0,846778.14,7237.42,0,846778.14,0.0,OK
2026-01-28,SKU008,117.0,846778.14,7237.42,0,846778.14,0.0,OK
2026-01-29,SKU008,111.0,803353.62,7237.42,0,803353.62,0.0,OK
2026-01-30,SKU008,137.0,991526.54,7237.42,0,991526.54,0.0,OK
2026-01-31,SKU008,106.0,767166.52,7237.42,0,767166.52,0.0,OK
2026-02-01,SKU008,117.0,846778.14,7237.42,0,846778.14,0.0,OK
2026-02-02,SKU008,108.0,781641.36,7237.42,0,781641.36,0.0,OK
2026-02-03,SKU008,145.0,1049425.9,7237.42,0,1049425.9,0.0,OK
2026-02-04,SKU008,84.0,607943.28,7237.42,0,607943.28,0.0,OK
2026-02-05,SKU008,121.0,875727.82,7237.42,0,875727.8200000001,-1.1641532182693481e-10,OK
2026-02-06,SKU008,81.0,586231.02,7237.42,0,586231.02,0.0,OK
2026-02-07,SKU008,107.0,774403.94,7237.42,0,774403.9400000001,-1.1641532182693481e-10,OK
2026-02-08,SKU008,104.0,752691.68,7237.42,0,752691.68,0.0,OK
2026-02-09,SKU008,66.0,477669.72,7237.42,0,477669.72000000003,-5.820766091346741e-11,OK
2026-02-10,SKU008,121.0,875727.82,7237.42,0,875727.8200000001,-1.1641532182693481e-10,OK
2026-02-11,SKU008,123.0,890202.66,7237.42,0,890202.66,0.0,OK
2026-02-12,SKU008,106.0,767166.52,7237.42,0,767166.52,0.0,OK
2026-02-13,SKU008,117.0,846778.14,7237.42,0,846778.14,0.0,OK
2026-02-14,SKU008,155.0,1121800.1,7237.42,0,1121800.1,0.0,OK
2026-02-15,SKU008,123.0,890202.66,7237.42,0,890202.66,0.0,OK
2026-02-16,SKU008,92.0,665842.64,7237.42,0,665842.64,0.0,OK
2026-02-17,SKU008,112.0,810591.04,7237.42,0,810591.04,0.0,OK
2026-02-18,SKU008,86.0,622418.12,7237.42,0,622418.12,0.0,OK
2026-02-19,SKU008,106.0,767166.52,7237.42,0,767166.52,0.0,OK
2026-02-20,SKU008,109.0,788878.78,7237.42,0,788878.78,0.0,OK
2026-02-21,SKU008,105.0,759929.1,7237.42,0,759929.1,0.0,OK
2026-02-22,SKU008,119.0,861252.98,7237.42,0,861252.98,0.0,OK
2026-02-23,SKU008,99.0,716504.58,7237.42,0,716504.58,0.0,OK
2026-02-24,SKU008,99.0,716504.58,7237.42,0,716504.58,0.0,OK
2026-02-25,SKU008,88.0,636892.96,7237.42,0,636892.96,0.0,OK
2026-02-26,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2026-02-27,SKU008,114.0,825065.88,7237.42,0,825065.88,0.0,OK
2026-02-28,SKU008,119.0,861252.98,7237.42,0,861252.98,0.0,OK
2026-03-01,SKU008,77.0,557281.34,7237.42,0,557281.34,0.0,OK
2026-03-02,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2026-03-03,SKU008,86.0,622418.12,7237.42,0,622418.12,0.0,OK
2026-03-04,SKU008,93.0,673080.06,7237.42,0,673080.06,0.0,OK
2026-03-05,SKU008,78.0,564518.76,7237.42,0,564518.76,0.0,OK
2026-03-06,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-03-07,SKU008,111.0,803353.62,7237.42,0,803353.62,0.0,OK
2026-03-08,SKU008,126.0,911914.92,7237.42,0,911914.92,0.0,OK
2026-03-09,SKU008,117.0,846778.14,7237.42,0,846778.14,0.0,OK
2026-03-10,SKU008,121.0,875727.82,7237.42,0,875727.8200000001,-1.1641532182693481e-10,OK
2026-03-11,SKU008,92.0,665842.64,7237.42,0,665842.64,0.0,OK
2026-03-12,SKU008,107.0,774403.94,7237.42,0,774403.9400000001,-1.1641532182693481e-10,OK
2026-03-13,SKU008,132.0,955339.44,7237.42,0,955339.4400000001,-1.1641532182693481e-10,OK
2026-03-14,SKU008,140.0,1013238.8,7237.42,0,1013238.8,0.0,OK
2026-03-15,SKU008,132.0,878912.28,7237.42,1,955339.4400000001,-76427.16000000003,REVENUE_MISMATCH
2026-03-16,SKU008,128.0,852278.58,7237.42,1,926389.76,-74111.18000000005,REVENUE_MISMATCH
2026-03-17,SKU008,146.0,972130.25,7237.42,1,1056663.32,-84533.07000000007,REVENUE_MISMATCH
2026-03-18,SKU008,177.0,1178541.47,7237.42,1,1281023.34,-102481.87000000011,REVENUE_MISMATCH
2026-03-19,SKU008,172.0,1145249.34,7237.42,1,1244836.24,-99586.8999999999,REVENUE_MISMATCH
2026-03-20,SKU008,144.0,958813.4,7237.42,1,1042188.48,-83375.07999999996,REVENUE_MISMATCH
2026-03-21,SKU008,117.0,779035.89,7237.42,1,846778.14,-67742.25,REVENUE_MISMATCH
2026-03-22,SKU008,131.0,872253.86,7237.42,1,948102.02,-75848.16000000003,REVENUE_MISMATCH
2026-03-23,SKU008,150.0,998763.96,7237.42,1,1085613.0,-86849.04000000004,REVENUE_MISMATCH
2026-03-24,SKU008,144.0,958813.4,7237.42,1,1042188.48,-83375.07999999996,REVENUE_MISMATCH
2026-03-25,SKU008,155.0,1032056.09,7237.42,1,1121800.1,-89744.01000000013,REVENUE_MISMATCH
2026-03-26,SKU008,114.0,825065.88,7237.42,0,825065.88,0.0,OK
2026-03-27,SKU008,105.0,759929.1,7237.42,0,759929.1,0.0,OK
2026-03-28,SKU008,148.0,1071138.16,7237.42,0,1071138.16,0.0,OK
2026-03-29,SKU008,91.0,658605.22,7237.42,0,658605.22,0.0,OK
2026-03-30,SKU008,101.0,730979.42,7237.42,0,730979.42,0.0,OK
2026-03-31,SKU008,107.0,774403.94,7237.42,0,774403.9400000001,-1.1641532182693481e-10,OK
2026-04-01,SKU008,76.0,550043.92,7237.42,0,550043.92,0.0,OK
2026-04-02,SKU008,133.0,962576.86,7237.42,0,962576.86,0.0,OK
2026-04-03,SKU008,109.0,788878.78,7237.42,0,788878.78,0.0,OK
2026-04-04,SKU008,122.0,882965.24,7237.42,0,882965.24,0.0,OK
2026-04-05,SKU008,85.0,615180.7,7237.42,0,615180.7,0.0,OK
2026-04-06,SKU008,65.0,470432.3,7237.42,0,470432.3,0.0,OK
2026-04-07,SKU008,129.0,933627.18,7237.42,0,933627.18,0.0,OK
2026-04-08,SKU008,100.0,723742.0,7237.42,0,723742.0,0.0,OK
2026-04-09,SKU008,94.0,680317.48,7237.42,0,680317.48,0.0,OK
2026-04-10,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-04-11,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2026-04-12,SKU008,93.0,673080.06,7237.42,0,673080.06,0.0,OK
2026-04-13,SKU008,110.0,796116.2,7237.42,0,796116.2,0.0,OK
2026-04-14,SKU008,92.0,665842.64,7237.42,0,665842.64,0.0,OK
2026-04-15,SKU008,124.0,897440.08,7237.42,0,897440.08,0.0,OK
2026-04-16,SKU008,93.0,673080.06,7237.42,0,673080.06,0.0,OK
2026-04-17,SKU008,112.0,810591.04,7237.42,0,810591.04,0.0,OK
2026-04-18,SKU008,108.0,781641.36,7237.42,0,781641.36,0.0,OK
2026-04-19,SKU008,87.0,629655.54,7237.42,0,629655.54,0.0,OK
2026-04-20,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2026-04-21,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2026-04-22,SKU008,115.0,832303.3,7237.42,0,832303.3,0.0,OK
2026-04-23,SKU008,153.0,1107325.26,7237.42,0,1107325.26,0.0,OK
2026-04-24,SKU008,122.0,882965.24,7237.42,0,882965.24,0.0,OK
2026-04-25,SKU008,100.0,723742.0,7237.42,0,723742.0,0.0,OK
2026-04-26,SKU008,80.0,578993.6,7237.42,0,578993.6,0.0,OK
2026-04-27,SKU008,81.0,586231.02,7237.42,0,586231.02,0.0,OK
2026-04-28,SKU008,127.0,919152.34,7237.42,0,919152.34,0.0,OK
2026-04-29,SKU008,92.0,665842.64,7237.42,0,665842.64,0.0,OK
2026-04-30,SKU008,81.0,586231.02,7237.42,0,586231.02,0.0,OK
2026-05-01,SKU008,110.0,796116.2,7237.42,0,796116.2,0.0,OK
2026-05-02,SKU008,119.0,861252.98,7237.42,0,861252.98,0.0,OK
2026-05-03,SKU008,95.0,687554.9,7237.42,0,687554.9,0.0,OK
2026-05-04,SKU008,104.0,752691.68,7237.42,0,752691.68,0.0,OK
2026-05-05,SKU008,99.0,716504.58,7237.42,0,716504.58,0.0,OK
2026-05-06,SKU008,138.0,998763.96,7237.42,0,998763.96,0.0,OK
2026-05-07,SKU008,108.0,781641.36,7237.42,0,781641.36,0.0,OK
2026-05-08,SKU008,144.0,1042188.48,7237.42,0,1042188.48,0.0,OK
2026-05-09,SKU008,144.0,1042188.48,7237.42,0,1042188.48,0.0,OK
2026-05-10,SKU008,99.0,716504.58,7237.42,0,716504.58,0.0,OK
2026-05-11,SKU008,123.0,890202.66,7237.42,0,890202.66,0.0,OK
2026-05-12,SKU008,131.0,948102.02,7237.42,0,948102.02,0.0,OK
2026-05-13,SKU008,96.0,694792.32,7237.42,0,694792.3200000001,-1.1641532182693481e-10,OK
2026-05-14,SKU008,123.0,890202.66,7237.42,0,890202.66,0.0,OK
2026-05-15,SKU008,136.0,984289.12,7237.42,0,984289.12,0.0,OK
2026-05-16,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-05-17,SKU008,89.0,644130.38,7237.42,0,644130.38,0.0,OK
2026-05-18,SKU008,87.0,629655.54,7237.42,0,629655.54,0.0,OK
2026-05-19,SKU008,100.0,723742.0,7237.42,0,723742.0,0.0,OK
2026-05-20,SKU008,97.0,702029.74,7237.42,0,702029.74,0.0,OK
2026-05-21,SKU008,85.0,615180.7,7237.42,0,615180.7,0.0,OK
2026-05-22,SKU008,121.0,875727.82,7237.42,0,875727.8200000001,-1.1641532182693481e-10,OK
2026-05-23,SKU008,96.0,694792.32,7237.42,0,694792.3200000001,-1.1641532182693481e-10,OK
2026-05-24,SKU008,128.0,926389.76,7237.42,0,926389.76,0.0,OK
2026-05-25,SKU008,109.0,788878.78,7237.42,0,788878.78,0.0,OK
2026-05-26,SKU008,101.0,730979.42,7237.42,0,730979.42,0.0,OK
2026-05-27,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-05-28,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2026-05-29,SKU008,123.0,890202.66,7237.42,0,890202.66,0.0,OK
2026-05-30,SKU008,116.0,839540.72,7237.42,0,839540.72,0.0,OK
2026-05-31,SKU008,94.0,680317.48,7237.42,0,680317.48,0.0,OK
2026-06-01,SKU008,132.0,955339.44,7237.42,0,955339.4400000001,-1.1641532182693481e-10,OK
2026-06-02,SKU008,99.0,716504.58,7237.42,0,716504.58,0.0,OK
2026-06-03,SKU008,115.0,832303.3,7237.42,0,832303.3,0.0,OK
2026-06-04,SKU008,143.0,1034951.06,7237.42,0,1034951.06,0.0,OK
2026-06-05,SKU008,135.0,977051.7,7237.42,0,977051.7,0.0,OK
2026-06-06,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2026-06-07,SKU008,109.0,788878.78,7237.42,0,788878.78,0.0,OK
2026-06-08,SKU008,80.0,578993.6,7237.42,0,578993.6,0.0,OK
2026-06-09,SKU008,94.0,680317.48,7237.42,0,680317.48,0.0,OK
2026-06-10,SKU008,116.0,772377.46,7237.42,1,839540.72,-67163.26000000001,REVENUE_MISMATCH
2026-06-11,SKU008,139.0,925521.27,7237.42,1,1006001.38,-80480.10999999999,REVENUE_MISMATCH
2026-06-12,SKU008,223.0,1484829.09,7237.42,1,1613944.66,-129115.56999999983,REVENUE_MISMATCH
2026-06-13,SKU008,190.0,1265101.02,7237.42,1,1375109.8,-110008.78000000003,REVENUE_MISMATCH
2026-06-14,SKU008,159.0,1058689.8,7237.42,1,1150749.78,-92059.97999999998,REVENUE_MISMATCH
2026-06-15,SKU008,122.0,812328.02,7237.42,1,882965.24,-70637.21999999997,REVENUE_MISMATCH
2026-06-16,SKU008,169.0,1125274.06,7237.42,1,1223123.98,-97849.91999999993,REVENUE_MISMATCH
2026-06-17,SKU008,202.0,1345002.13,7237.42,1,1461958.84,-116956.7100000002,REVENUE_MISMATCH
2026-06-18,SKU008,175.0,1165224.62,7237.42,1,1266548.5,-101323.87999999989,REVENUE_MISMATCH
2026-06-19,SKU008,202.0,1345002.13,7237.42,1,1461958.84,-116956.7100000002,REVENUE_MISMATCH
2026-06-20,SKU008,185.0,1231808.88,7237.42,1,1338922.7,-107113.82000000007,REVENUE_MISMATCH
2026-06-21,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-06-22,SKU008,130.0,940864.6,7237.42,0,940864.6,0.0,OK
2026-06-23,SKU008,138.0,998763.96,7237.42,0,998763.96,0.0,OK
2026-06-24,SKU008,103.0,745454.26,7237.42,0,745454.26,0.0,OK
2026-06-25,SKU008,100.0,723742.0,7237.42,0,723742.0,0.0,OK
2026-06-26,SKU008,125.0,904677.5,7237.42,0,904677.5,0.0,OK
2026-06-27,SKU008,132.0,955339.44,7237.42,0,955339.4400000001,-1.1641532182693481e-10,OK
2026-06-28,SKU008,125.0,904677.5,7237.42,0,904677.5,0.0,OK
2026-06-29,SKU008,106.0,767166.52,7237.42,0,767166.52,0.0,OK
2026-06-30,SKU008,112.0,810591.04,7237.42,0,810591.04,0.0,OK
2025-01-01,SKU009,18.0,76898.34,4272.13,0,76898.34,0.0,OK
2025-01-02,SKU009,22.0,93986.86,4272.13,0,93986.86,0.0,OK
2025-01-03,SKU009,24.0,102531.12,4272.13,0,102531.12,0.0,OK
2025-01-04,SKU009,23.0,98258.99,4272.13,0,98258.99,0.0,OK
2025-01-05,SKU009,14.0,59809.82,4272.13,0,59809.82,0.0,OK
2025-01-06,SKU009,15.0,64081.95,4272.13,0,64081.950000000004,-7.275957614183426e-12,OK
2025-01-07,SKU009,9.0,38449.17,4272.13,0,38449.17,0.0,OK
2025-01-08,SKU009,17.0,72626.21,4272.13,0,72626.21,0.0,OK
2025-01-09,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-01-10,SKU009,18.0,70746.47,4272.13,1,76898.34,-6151.869999999995,REVENUE_MISMATCH
2025-01-11,SKU009,33.0,129701.87,4272.13,1,140980.29,-11278.420000000013,REVENUE_MISMATCH
2025-01-12,SKU009,23.0,90398.27,4272.13,1,98258.99,-7860.720000000001,REVENUE_MISMATCH
2025-01-13,SKU009,22.0,86467.91,4272.13,1,93986.86,-7518.949999999997,REVENUE_MISMATCH
2025-01-14,SKU009,10.0,39303.6,4272.13,1,42721.3,-3417.7000000000044,REVENUE_MISMATCH
2025-01-15,SKU009,19.0,74676.83,4272.13,1,81170.47,-6493.639999999999,REVENUE_MISMATCH
2025-01-16,SKU009,26.0,111075.38,4272.13,0,111075.38,0.0,OK
2025-01-17,SKU009,28.0,119619.64,4272.13,0,119619.64,0.0,OK
2025-01-18,SKU009,23.0,98258.99,4272.13,0,98258.99,0.0,OK
2025-01-19,SKU009,12.0,51265.56,4272.13,0,51265.56,0.0,OK
2025-01-20,SKU009,18.0,76898.34,4272.13,0,76898.34,0.0,OK
2025-01-21,SKU009,14.0,59809.82,4272.13,0,59809.82,0.0,OK
2025-01-22,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-01-23,SKU009,14.0,59809.82,4272.13,0,59809.82,0.0,OK
2025-01-24,SKU009,17.0,72626.21,4272.13,0,72626.21,0.0,OK
2025-01-25,SKU009,13.0,55537.69,4272.13,0,55537.69,0.0,OK
2025-01-26,SKU009,20.0,85442.6,4272.13,0,85442.6,0.0,OK
2025-01-27,SKU009,13.0,55537.69,4272.13,0,55537.69,0.0,OK
2025-01-28,SKU009,11.0,46993.43,4272.13,0,46993.43,0.0,OK
2025-01-29,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-01-30,SKU009,12.0,51265.56,4272.13,0,51265.56,0.0,OK
2025-01-31,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-02-01,SKU009,24.0,102531.12,4272.13,0,102531.12,0.0,OK
2025-02-02,SKU009,21.0,89714.73,4272.13,0,89714.73,0.0,OK
2025-02-03,SKU009,11.0,46993.43,4272.13,0,46993.43,0.0,OK
2025-02-04,SKU009,20.0,85442.6,4272.13,0,85442.6,0.0,OK
2025-02-05,SKU009,21.0,89714.73,4272.13,0,89714.73,0.0,OK
2025-02-06,SKU009,12.0,51265.56,4272.13,0,51265.56,0.0,OK
2025-02-07,SKU009,23.0,98258.99,4272.13,0,98258.99,0.0,OK
2025-02-08,SKU009,27.0,115347.51,4272.13,0,115347.51000000001,-1.4551915228366852e-11,OK
2025-02-09,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-02-10,SKU009,12.0,51265.56,4272.13,0,51265.56,0.0,OK
2025-02-11,SKU009,8.0,34177.04,4272.13,0,34177.04,0.0,OK
2025-02-12,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-02-13,SKU009,9.0,38449.17,4272.13,0,38449.17,0.0,OK
2025-02-14,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-02-15,SKU009,32.0,136708.16,4272.13,0,136708.16,0.0,OK
2025-02-16,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-02-17,SKU009,18.0,76898.34,4272.13,0,76898.34,0.0,OK
2025-02-18,SKU009,11.0,46993.43,4272.13,0,46993.43,0.0,OK
2025-02-19,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-02-20,SKU009,17.0,72626.21,4272.13,0,72626.21,0.0,OK
2025-02-21,SKU009,21.0,89714.73,4272.13,0,89714.73,0.0,OK
2025-02-22,SKU009,21.0,89714.73,4272.13,0,89714.73,0.0,OK
2025-02-23,SKU009,14.0,59809.82,4272.13,0,59809.82,0.0,OK
2025-02-24,SKU009,12.0,51265.56,4272.13,0,51265.56,0.0,OK
2025-02-25,SKU009,11.0,46993.43,4272.13,0,46993.43,0.0,OK
2025-02-26,SKU009,15.0,64081.95,4272.13,0,64081.950000000004,-7.275957614183426e-12,OK
2025-02-27,SKU009,18.0,76898.34,4272.13,0,76898.34,0.0,OK
2025-02-28,SKU009,26.0,111075.38,4272.13,0,111075.38,0.0,OK
2025-03-01,SKU009,15.0,64081.95,4272.13,0,64081.950000000004,-7.275957614183426e-12,OK
2025-03-02,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-03-03,SKU009,12.0,51265.56,4272.13,0,51265.56,0.0,OK
2025-03-04,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-03-05,SKU009,15.0,64081.95,4272.13,0,64081.950000000004,-7.275957614183426e-12,OK
2025-03-06,SKU009,10.0,42721.3,4272.13,0,42721.3,0.0,OK
2025-03-07,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-03-08,SKU009,13.0,55537.69,4272.13,0,55537.69,0.0,OK
2025-03-09,SKU009,17.0,72626.21,4272.13,0,72626.21,0.0,OK
2025-03-10,SKU009,16.0,68354.08,4272.13,0,68354.08,0.0,OK
2025-03-11,SKU009,11.0,46993.43,4272.13,0,46993.43,0.0,OK
2025-03-12,SKU009,20.0,85442.6,4272.13,0,85442.6,0.0,OK
2025-03-13,SKU009,23.0,98258.99,4272.13,0,98258.99,0.0,OK
2025-03-14,SKU009,18.0,76898.34,4272.13,0,76898.34,0.0,OK
2025-03-15,SKU009,9.0,38449.17,4272.13,0,38449.17,0.0,OK
2025-03-16,SKU009,19.0,81170.47,4272.13,0,81170.47,0.0,OK
2025-03-17,SKU009,9.0,38449.17,4272.13,0,38449.17,0.0,OK
2025-03-18,SKU009,17.0,72626.21,4272.13,0,72626.21,0.0,OK
2025-03-19,SKU009,15.0,64081.95,4272.13,0,64081.950000000004,-7.275957614183426e-12,OK
