date,sku_id,category,subcategory,units_sold,on_hand_units,on_order_units,lead_time_days,reorder_point,inventory_position,target_inventory,recommended_order_qty,inventory_risk,recommendation_priority,recommendation
2026-02-19,SKU013,Furniture,Chair,27.0,0.0,48,13.0,181,48.0,181,133,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-20,SKU013,Furniture,Chair,19.0,0.0,28,13.0,181,28.0,181,153,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-21,SKU013,Furniture,Chair,33.0,0.0,18,13.0,181,18.0,181,163,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-22,SKU013,Furniture,Chair,17.0,0.0,16,13.0,181,16.0,181,165,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-23,SKU013,Furniture,Chair,21.0,0.0,36,13.0,181,36.0,181,145,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-24,SKU013,Furniture,Chair,23.0,0.0,25,13.0,181,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-25,SKU013,Furniture,Chair,31.0,0.0,40,13.0,181,40.0,181,141,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-26,SKU013,Furniture,Chair,25.0,23.0,0,13.0,181,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-27,SKU013,Furniture,Chair,15.0,8.0,7,13.0,181,15.0,181,166,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-02-28,SKU013,Furniture,Chair,22.0,0.0,24,13.0,181,24.0,181,157,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-01,SKU013,Furniture,Chair,12.0,0.0,35,13.0,181,35.0,181,146,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-02,SKU013,Furniture,Chair,13.0,0.0,42,13.0,181,42.0,181,139,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-03,SKU013,Furniture,Chair,23.0,0.0,23,13.0,181,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-04,SKU013,Furniture,Chair,25.0,0.0,32,13.0,181,32.0,181,149,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-05,SKU013,Furniture,Chair,12.0,0.0,12,13.0,181,12.0,181,169,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-06,SKU013,Furniture,Chair,16.0,0.0,12,13.0,181,12.0,181,169,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-07,SKU013,Furniture,Chair,23.0,0.0,52,13.0,181,52.0,181,129,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-08,SKU013,Furniture,Chair,21.0,0.0,35,13.0,181,35.0,181,146,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-09,SKU013,Furniture,Chair,17.0,0.0,31,13.0,181,31.0,181,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-10,SKU013,Furniture,Chair,22.0,0.0,30,13.0,181,30.0,181,151,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-11,SKU013,Furniture,Chair,20.0,0.0,57,13.0,181,57.0,181,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-12,SKU013,Furniture,Chair,16.0,0.0,29,13.0,181,29.0,181,152,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-13,SKU013,Furniture,Chair,24.0,0.0,0,13.0,181,0.0,181,181,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-14,SKU013,Furniture,Chair,14.0,0.0,12,13.0,181,12.0,181,169,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-15,SKU013,Furniture,Chair,10.0,0.0,49,13.0,181,49.0,181,132,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-16,SKU013,Furniture,Chair,17.0,0.0,56,13.0,181,56.0,181,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-17,SKU013,Furniture,Chair,20.0,0.0,56,13.0,181,56.0,181,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-18,SKU013,Furniture,Chair,24.0,0.0,16,13.0,181,16.0,181,165,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-19,SKU013,Furniture,Chair,15.0,0.0,41,13.0,181,41.0,181,140,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-20,SKU013,Furniture,Chair,27.0,0.0,35,13.0,181,35.0,181,146,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-21,SKU013,Furniture,Chair,25.0,0.0,28,13.0,181,28.0,181,153,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-22,SKU013,Furniture,Chair,17.0,0.0,49,13.0,181,49.0,181,132,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-23,SKU013,Furniture,Chair,17.0,0.0,54,13.0,181,54.0,181,127,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-24,SKU013,Furniture,Chair,27.0,0.0,14,13.0,181,14.0,181,167,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-25,SKU013,Furniture,Chair,20.0,0.0,7,13.0,181,7.0,181,174,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-26,SKU013,Furniture,Chair,15.0,2.0,0,13.0,181,2.0,181,179,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-27,SKU013,Furniture,Chair,22.0,0.0,49,13.0,181,49.0,181,132,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-28,SKU013,Furniture,Chair,19.0,0.0,55,13.0,181,55.0,181,126,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-29,SKU013,Furniture,Chair,12.0,0.0,43,13.0,181,43.0,181,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-30,SKU013,Furniture,Chair,14.0,0.0,8,13.0,181,8.0,181,173,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-03-31,SKU013,Furniture,Chair,17.0,0.0,37,13.0,181,37.0,181,144,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-01,SKU013,Furniture,Chair,23.0,0.0,29,13.0,181,29.0,181,152,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-02,SKU013,Furniture,Chair,16.0,0.0,48,13.0,181,48.0,181,133,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-03,SKU013,Furniture,Chair,22.0,0.0,46,13.0,181,46.0,181,135,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-04,SKU013,Furniture,Chair,23.0,0.0,17,13.0,181,17.0,181,164,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-05,SKU013,Furniture,Chair,21.0,0.0,23,13.0,181,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-06,SKU013,Furniture,Chair,6.0,0.0,18,13.0,181,18.0,181,163,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-07,SKU013,Furniture,Chair,16.0,0.0,35,13.0,181,35.0,181,146,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-08,SKU013,Furniture,Chair,13.0,0.0,11,13.0,181,11.0,181,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-09,SKU013,Furniture,Chair,22.0,0.0,38,13.0,181,38.0,181,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-10,SKU013,Furniture,Chair,17.0,0.0,32,13.0,181,32.0,181,149,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-11,SKU013,Furniture,Chair,21.0,0.0,36,13.0,181,36.0,181,145,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-12,SKU013,Furniture,Chair,17.0,0.0,51,13.0,181,51.0,181,130,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-13,SKU013,Furniture,Chair,18.0,14.0,0,13.0,181,14.0,181,167,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-14,SKU013,Furniture,Chair,28.0,0.0,48,13.0,181,48.0,181,133,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-15,SKU013,Furniture,Chair,26.0,0.0,56,13.0,181,56.0,181,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-16,SKU013,Furniture,Chair,12.0,0.0,12,13.0,181,12.0,181,169,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-17,SKU013,Furniture,Chair,15.0,0.0,11,13.0,181,11.0,181,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-18,SKU013,Furniture,Chair,18.0,0.0,17,13.0,181,17.0,181,164,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-19,SKU013,Furniture,Chair,22.0,0.0,45,13.0,181,45.0,181,136,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-20,SKU013,Furniture,Chair,12.0,0.0,40,13.0,181,40.0,181,141,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-21,SKU013,Furniture,Chair,22.0,0.0,38,13.0,181,38.0,181,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-22,SKU013,Furniture,Chair,16.0,0.0,42,13.0,181,42.0,181,139,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-23,SKU013,Furniture,Chair,23.0,0.0,31,13.0,181,31.0,181,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-24,SKU013,Furniture,Chair,21.0,0.0,22,13.0,181,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-25,SKU013,Furniture,Chair,22.0,0.0,17,13.0,181,17.0,181,164,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-26,SKU013,Furniture,Chair,15.0,41.0,0,13.0,181,41.0,181,140,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-27,SKU013,Furniture,Chair,21.0,20.0,20,13.0,181,40.0,181,141,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-28,SKU013,Furniture,Chair,16.0,4.0,25,13.0,181,29.0,181,152,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-29,SKU013,Furniture,Chair,19.0,0.0,45,13.0,181,45.0,181,136,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-04-30,SKU013,Furniture,Chair,16.0,0.0,46,13.0,181,46.0,181,135,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-01,SKU013,Furniture,Chair,21.0,0.0,35,13.0,181,35.0,181,146,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-02,SKU013,Furniture,Chair,17.0,0.0,34,13.0,181,34.0,181,147,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-03,SKU013,Furniture,Chair,26.0,0.0,57,13.0,181,57.0,181,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-04,SKU013,Furniture,Chair,21.0,0.0,31,13.0,181,31.0,181,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-05,SKU013,Furniture,Chair,23.0,0.0,54,13.0,181,54.0,181,127,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-06,SKU013,Furniture,Chair,20.0,0.0,59,13.0,181,59.0,181,122,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-07,SKU013,Furniture,Chair,15.0,0.0,10,13.0,181,10.0,181,171,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-08,SKU013,Furniture,Chair,14.0,0.0,41,13.0,181,41.0,181,140,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-09,SKU013,Furniture,Chair,20.0,0.0,57,13.0,181,57.0,181,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-10,SKU013,Furniture,Chair,24.0,0.0,30,13.0,181,30.0,181,151,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-11,SKU013,Furniture,Chair,10.0,0.0,27,13.0,181,27.0,181,154,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-12,SKU013,Furniture,Chair,19.0,0.0,27,13.0,181,27.0,181,154,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-13,SKU013,Furniture,Chair,16.0,31.0,0,13.0,181,31.0,181,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-14,SKU013,Furniture,Chair,24.0,7.0,42,13.0,181,49.0,181,132,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-15,SKU013,Furniture,Chair,27.0,0.0,30,13.0,181,30.0,181,151,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-16,SKU013,Furniture,Chair,11.0,0.0,38,13.0,181,38.0,181,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-17,SKU013,Furniture,Chair,21.0,0.0,38,13.0,181,38.0,181,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-18,SKU013,Furniture,Chair,12.0,0.0,22,13.0,181,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-19,SKU013,Furniture,Chair,11.0,0.0,7,13.0,181,7.0,181,174,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-20,SKU013,Furniture,Chair,15.0,0.0,7,13.0,181,7.0,181,174,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-21,SKU013,Furniture,Chair,23.0,0.0,30,13.0,181,30.0,181,151,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-22,SKU013,Furniture,Chair,21.0,0.0,43,13.0,181,43.0,181,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-23,SKU013,Furniture,Chair,13.0,0.0,55,13.0,181,55.0,181,126,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-24,SKU013,Furniture,Chair,14.0,0.0,51,13.0,181,51.0,181,130,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-25,SKU013,Furniture,Chair,14.0,0.0,25,13.0,181,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-26,SKU013,Furniture,Chair,13.0,22.0,0,13.0,181,22.0,181,159,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-27,SKU013,Furniture,Chair,19.0,3.0,30,13.0,181,33.0,181,148,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-28,SKU013,Furniture,Chair,21.0,0.0,18,13.0,181,18.0,181,163,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-29,SKU013,Furniture,Chair,17.0,0.0,18,13.0,181,18.0,181,163,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-30,SKU013,Furniture,Chair,14.0,0.0,51,13.0,181,51.0,181,130,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-05-31,SKU013,Furniture,Chair,10.0,0.0,13,13.0,181,13.0,181,168,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-01,SKU013,Furniture,Chair,15.0,0.0,11,13.0,181,11.0,181,170,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-02,SKU013,Furniture,Chair,11.0,0.0,21,13.0,181,21.0,181,160,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-03,SKU013,Furniture,Chair,22.0,0.0,33,13.0,181,33.0,181,148,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-04,SKU013,Furniture,Chair,13.0,0.0,9,13.0,181,9.0,181,172,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-05,SKU013,Furniture,Chair,25.0,0.0,25,13.0,181,25.0,181,156,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-06,SKU013,Furniture,Chair,26.0,0.0,50,13.0,181,50.0,181,131,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-07,SKU013,Furniture,Chair,12.0,0.0,26,13.0,181,26.0,181,155,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-08,SKU013,Furniture,Chair,13.0,0.0,38,13.0,181,38.0,181,143,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-09,SKU013,Furniture,Chair,26.0,0.0,57,13.0,181,57.0,181,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-10,SKU013,Furniture,Chair,25.0,0.0,44,13.0,181,44.0,181,137,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-11,SKU013,Furniture,Chair,28.0,0.0,43,13.0,181,43.0,181,138,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-12,SKU013,Furniture,Chair,28.0,0.0,58,13.0,181,58.0,181,123,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-13,SKU013,Furniture,Chair,31.0,0.0,0,13.0,181,0.0,181,181,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-14,SKU013,Furniture,Chair,25.0,0.0,56,13.0,181,56.0,181,125,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-15,SKU013,Furniture,Chair,21.0,0.0,15,13.0,181,15.0,181,166,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-16,SKU013,Furniture,Chair,25.0,0.0,9,13.0,181,9.0,181,172,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-17,SKU013,Furniture,Chair,29.0,0.0,31,13.0,181,31.0,181,150,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-18,SKU013,Furniture,Chair,25.0,0.0,53,13.0,181,53.0,181,128,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-19,SKU013,Furniture,Chair,25.0,0.0,23,13.0,181,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-20,SKU013,Furniture,Chair,39.0,0.0,12,13.0,181,12.0,181,169,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-21,SKU013,Furniture,Chair,19.0,0.0,8,13.0,181,8.0,181,173,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-22,SKU013,Furniture,Chair,18.0,0.0,27,13.0,181,27.0,181,154,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-23,SKU013,Furniture,Chair,5.0,0.0,58,13.0,181,58.0,181,123,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-24,SKU013,Furniture,Chair,28.0,0.0,42,13.0,181,42.0,181,139,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-25,SKU013,Furniture,Chair,30.0,0.0,34,13.0,181,34.0,181,147,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-26,SKU013,Furniture,Chair,31.0,0.0,0,13.0,181,0.0,181,181,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-27,SKU013,Furniture,Chair,28.0,0.0,57,13.0,181,57.0,181,124,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-28,SKU013,Furniture,Chair,13.0,0.0,9,13.0,181,9.0,181,172,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-29,SKU013,Furniture,Chair,22.0,0.0,9,13.0,181,9.0,181,172,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2026-06-30,SKU013,Furniture,Chair,14.0,0.0,23,13.0,181,23.0,181,158,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-07,SKU014,Home Decor,Clock,92.0,328.0,228,9.0,690,556.0,690,134,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-08,SKU014,Home Decor,Clock,85.0,243.0,241,9.0,690,484.0,690,206,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-09,SKU014,Home Decor,Clock,74.0,412.0,0,9.0,690,412.0,690,278,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-10,SKU014,Home Decor,Clock,148.0,264.0,172,9.0,690,436.0,690,254,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-11,SKU014,Home Decor,Clock,127.0,137.0,116,9.0,690,253.0,690,437,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-12,SKU014,Home Decor,Clock,110.0,27.0,152,9.0,690,179.0,690,511,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-13,SKU014,Home Decor,Clock,87.0,0.0,239,9.0,690,239.0,690,451,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-14,SKU014,Home Decor,Clock,91.0,0.0,193,9.0,690,193.0,690,497,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-15,SKU014,Home Decor,Clock,100.0,0.0,228,9.0,690,228.0,690,462,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-16,SKU014,Home Decor,Clock,76.0,0.0,54,9.0,690,54.0,690,636,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-17,SKU014,Home Decor,Clock,109.0,0.0,157,9.0,690,157.0,690,533,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-18,SKU014,Home Decor,Clock,89.0,135.0,0,9.0,690,135.0,690,555,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-19,SKU014,Home Decor,Clock,73.0,62.0,157,9.0,690,219.0,690,471,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-20,SKU014,Home Decor,Clock,57.0,5.0,105,9.0,690,110.0,690,580,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-21,SKU014,Home Decor,Clock,104.0,0.0,115,9.0,690,115.0,690,575,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-22,SKU014,Home Decor,Clock,66.0,0.0,48,9.0,690,48.0,690,642,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-23,SKU014,Home Decor,Clock,78.0,0.0,240,9.0,690,240.0,690,450,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-24,SKU014,Home Decor,Clock,73.0,0.0,196,9.0,690,196.0,690,494,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-25,SKU014,Home Decor,Clock,97.0,0.0,245,9.0,690,245.0,690,445,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-26,SKU014,Home Decor,Clock,94.0,0.0,71,9.0,690,71.0,690,619,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-27,SKU014,Home Decor,Clock,70.0,18.0,0,9.0,690,18.0,690,672,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-28,SKU014,Home Decor,Clock,66.0,0.0,160,9.0,690,160.0,690,530,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-29,SKU014,Home Decor,Clock,68.0,0.0,55,9.0,690,55.0,690,635,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-30,SKU014,Home Decor,Clock,67.0,0.0,179,9.0,690,179.0,690,511,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-01-31,SKU014,Home Decor,Clock,68.0,0.0,109,9.0,690,109.0,690,581,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-01,SKU014,Home Decor,Clock,92.0,0.0,72,9.0,690,72.0,690,618,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-02,SKU014,Home Decor,Clock,68.0,0.0,113,9.0,690,113.0,690,577,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-03,SKU014,Home Decor,Clock,80.0,0.0,254,9.0,690,254.0,690,436,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-04,SKU014,Home Decor,Clock,61.0,0.0,176,9.0,690,176.0,690,514,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-05,SKU014,Home Decor,Clock,64.0,0.0,179,9.0,690,179.0,690,511,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-06,SKU014,Home Decor,Clock,60.0,0.0,211,9.0,690,211.0,690,479,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-07,SKU014,Home Decor,Clock,73.0,0.0,228,9.0,690,228.0,690,462,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-08,SKU014,Home Decor,Clock,102.0,0.0,169,9.0,690,169.0,690,521,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-09,SKU014,Home Decor,Clock,66.0,74.0,0,9.0,690,74.0,690,616,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-10,SKU014,Home Decor,Clock,79.0,0.0,56,9.0,690,56.0,690,634,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-11,SKU014,Home Decor,Clock,74.0,0.0,215,9.0,690,215.0,690,475,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-12,SKU014,Home Decor,Clock,71.0,0.0,90,9.0,690,90.0,690,600,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-13,SKU014,Home Decor,Clock,84.0,0.0,71,9.0,690,71.0,690,619,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-14,SKU014,Home Decor,Clock,78.0,0.0,252,9.0,690,252.0,690,438,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-15,SKU014,Home Decor,Clock,77.0,0.0,189,9.0,690,189.0,690,501,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-16,SKU014,Home Decor,Clock,65.0,0.0,172,9.0,690,172.0,690,518,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-17,SKU014,Home Decor,Clock,78.0,0.0,195,9.0,690,195.0,690,495,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-18,SKU014,Home Decor,Clock,67.0,49.0,0,9.0,690,49.0,690,641,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-19,SKU014,Home Decor,Clock,69.0,0.0,240,9.0,690,240.0,690,450,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-20,SKU014,Home Decor,Clock,89.0,0.0,150,9.0,690,150.0,690,540,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-21,SKU014,Home Decor,Clock,79.0,0.0,160,9.0,690,160.0,690,530,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-22,SKU014,Home Decor,Clock,90.0,0.0,112,9.0,690,112.0,690,578,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-23,SKU014,Home Decor,Clock,65.0,0.0,263,9.0,690,263.0,690,427,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-24,SKU014,Home Decor,Clock,58.0,0.0,148,9.0,690,148.0,690,542,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-25,SKU014,Home Decor,Clock,82.0,0.0,41,9.0,690,41.0,690,649,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-26,SKU014,Home Decor,Clock,90.0,0.0,244,9.0,690,244.0,690,446,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-27,SKU014,Home Decor,Clock,87.0,44.0,0,9.0,690,44.0,690,646,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-02-28,SKU014,Home Decor,Clock,59.0,0.0,171,9.0,690,171.0,690,519,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-01,SKU014,Home Decor,Clock,81.0,0.0,95,9.0,690,95.0,690,595,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
2025-03-02,SKU014,Home Decor,Clock,60.0,0.0,41,9.0,690,41.0,690,649,STOCKOUT_RISK,HIGH,REPLENISH_STOCK
