date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-04-22,SKU010,40.0,0,11.0,394
2025-04-23,SKU010,0.0,66,11.0,394
2025-04-24,SKU010,0.0,72,11.0,394
2025-04-25,SKU010,0.0,74,11.0,394
2025-04-26,SKU010,0.0,101,11.0,394
2025-04-27,SKU010,0.0,78,11.0,394
2025-04-28,SKU010,0.0,136,11.0,394
2025-04-29,SKU010,0.0,165,11.0,394
2025-04-30,SKU010,0.0,145,11.0,394
2025-05-01,SKU010,0.0,110,11.0,394
2025-05-02,SKU010,0.0,131,11.0,394
2025-05-03,SKU010,0.0,165,11.0,394
2025-05-04,SKU010,0.0,116,11.0,394
2025-05-05,SKU010,0.0,31,11.0,394
2025-05-06,SKU010,0.0,69,11.0,394
2025-05-07,SKU010,0.0,75,11.0,394
2025-05-08,SKU010,0.0,178,11.0,394
2025-05-09,SKU010,0.0,139,11.0,394
2025-05-10,SKU010,0.0,90,11.0,394
2025-05-11,SKU010,21.0,0,11.0,394
2025-05-12,SKU010,0.0,175,11.0,394
2025-05-13,SKU010,0.0,144,11.0,394
2025-05-14,SKU010,0.0,55,11.0,394
2025-05-15,SKU010,0.0,98,11.0,394
2025-05-16,SKU010,0.0,58,11.0,394
2025-05-17,SKU010,0.0,179,11.0,394
2025-05-18,SKU010,0.0,113,11.0,394
2025-05-19,SKU010,0.0,35,11.0,394
2025-05-20,SKU010,0.0,72,11.0,394
2025-05-21,SKU010,0.0,107,11.0,394
2025-05-22,SKU010,57.0,0,11.0,394
2025-05-23,SKU010,7.0,57,11.0,394
2025-05-24,SKU010,0.0,131,11.0,394
2025-05-25,SKU010,0.0,59,11.0,394
2025-05-26,SKU010,0.0,178,11.0,394
2025-05-27,SKU010,0.0,153,11.0,394
2025-05-28,SKU010,0.0,93,11.0,394
2025-05-29,SKU010,0.0,80,11.0,394
2025-05-30,SKU010,0.0,50,11.0,394
2025-05-31,SKU010,0.0,36,11.0,394
2025-06-01,SKU010,0.0,142,11.0,394
2025-06-02,SKU010,0.0,163,11.0,394
2025-06-03,SKU010,0.0,101,11.0,394
2025-06-04,SKU010,0.0,164,11.0,394
2025-06-05,SKU010,0.0,173,11.0,394
2025-06-06,SKU010,0.0,116,11.0,394
2025-06-07,SKU010,0.0,63,11.0,394
2025-06-08,SKU010,0.0,152,11.0,394
2025-06-09,SKU010,0.0,57,11.0,394
2025-06-10,SKU010,0.0,170,11.0,394
2025-06-11,SKU010,0.0,0,11.0,394
2025-06-12,SKU010,0.0,79,11.0,394
2025-06-13,SKU010,0.0,41,11.0,394
2025-06-14,SKU010,0.0,67,11.0,394
2025-06-15,SKU010,0.0,102,11.0,394
2025-06-16,SKU010,0.0,84,11.0,394
2025-06-17,SKU010,0.0,122,11.0,394
2025-06-18,SKU010,0.0,80,11.0,394
2025-06-19,SKU010,0.0,113,11.0,394
2025-06-20,SKU010,0.0,122,11.0,394
2025-06-21,SKU010,0.0,169,11.0,394
2025-06-22,SKU010,95.0,0,11.0,394
2025-06-23,SKU010,34.0,64,11.0,394
2025-06-24,SKU010,0.0,97,11.0,394
2025-06-25,SKU010,0.0,38,11.0,394
2025-06-26,SKU010,0.0,57,11.0,394
2025-06-27,SKU010,0.0,69,11.0,394
2025-06-28,SKU010,0.0,174,11.0,394
2025-06-29,SKU010,0.0,142,11.0,394
2025-06-30,SKU010,0.0,165,11.0,394
2025-07-01,SKU010,0.0,70,11.0,394
2025-07-02,SKU010,0.0,159,11.0,394
2025-07-03,SKU010,0.0,145,11.0,394
2025-07-04,SKU010,0.0,45,11.0,394
2025-07-05,SKU010,0.0,73,11.0,394
2025-07-06,SKU010,0.0,135,11.0,394
2025-07-07,SKU010,0.0,74,11.0,394
2025-07-08,SKU010,0.0,62,11.0,394
2025-07-09,SKU010,0.0,180,11.0,394
2025-07-10,SKU010,0.0,99,11.0,394
2025-07-11,SKU010,4.0,0,11.0,394
2025-07-12,SKU010,0.0,79,11.0,394
2025-07-13,SKU010,0.0,120,11.0,394
2025-07-14,SKU010,0.0,125,11.0,394
2025-07-15,SKU010,0.0,160,11.0,394
2025-07-16,SKU010,0.0,127,11.0,394
2025-07-17,SKU010,0.0,171,11.0,394
2025-07-18,SKU010,0.0,113,11.0,394
2025-07-19,SKU010,0.0,101,11.0,394
2025-07-20,SKU010,0.0,147,11.0,394
2025-07-21,SKU010,0.0,56,11.0,394
2025-07-22,SKU010,69.0,0,11.0,394
2025-07-23,SKU010,9.0,86,11.0,394
2025-07-24,SKU010,0.0,43,11.0,394
2025-07-25,SKU010,0.0,73,11.0,394
2025-07-26,SKU010,0.0,123,11.0,394
2025-07-27,SKU010,0.0,172,11.0,394
2025-07-28,SKU010,0.0,110,11.0,394
2025-07-29,SKU010,0.0,88,11.0,394
2025-07-30,SKU010,0.0,164,11.0,394
2025-07-31,SKU010,0.0,54,11.0,394
2025-08-01,SKU010,0.0,35,11.0,394
2025-08-02,SKU010,0.0,74,11.0,394
2025-08-03,SKU010,0.0,36,11.0,394
2025-08-04,SKU010,0.0,89,11.0,394
2025-08-05,SKU010,0.0,60,11.0,394
2025-08-06,SKU010,0.0,52,11.0,394
2025-08-07,SKU010,0.0,53,11.0,394
2025-08-08,SKU010,0.0,62,11.0,394
2025-08-09,SKU010,0.0,108,11.0,394
2025-08-10,SKU010,0.0,22,11.0,394
2025-08-11,SKU010,74.0,0,11.0,394
2025-08-12,SKU010,26.0,134,11.0,394
2025-08-13,SKU010,0.0,136,11.0,394
2025-08-14,SKU010,0.0,103,11.0,394
2025-08-15,SKU010,0.0,96,11.0,394
2025-08-16,SKU010,0.0,118,11.0,394
2025-08-17,SKU010,0.0,70,11.0,394
2025-08-18,SKU010,0.0,40,11.0,394
2025-08-19,SKU010,0.0,103,,394
2025-08-20,SKU010,0.0,160,11.0,394
2025-08-21,SKU010,0.0,99,11.0,394
2025-08-22,SKU010,0.0,0,11.0,394
2025-08-23,SKU010,0.0,56,11.0,394
2025-08-24,SKU010,0.0,33,11.0,394
2025-08-25,SKU010,0.0,169,11.0,394
2025-08-26,SKU010,0.0,74,11.0,394
2025-08-27,SKU010,0.0,165,11.0,394
2025-08-28,SKU010,0.0,172,11.0,394
2025-08-29,SKU010,0.0,93,11.0,394
2025-08-30,SKU010,0.0,89,11.0,394
2025-08-31,SKU010,0.0,72,11.0,394
2025-09-01,SKU010,0.0,124,11.0,394
2025-09-02,SKU010,0.0,56,11.0,394
2025-09-03,SKU010,0.0,76,11.0,394
2025-09-04,SKU010,0.0,69,11.0,394
2025-09-05,SKU010,0.0,82,11.0,394
2025-09-06,SKU010,0.0,34,11.0,394
2025-09-07,SKU010,0.0,106,11.0,394
2025-09-08,SKU010,0.0,37,11.0,394
2025-09-09,SKU010,0.0,147,11.0,394
2025-09-10,SKU010,0.0,89,11.0,394
2025-09-11,SKU010,111.0,0,11.0,394
2025-09-12,SKU010,51.0,43,11.0,394
2025-09-13,SKU010,10.0,114,11.0,394
2025-09-14,SKU010,0.0,53,11.0,394
2025-09-15,SKU010,0.0,114,11.0,394
2025-09-16,SKU010,0.0,89,11.0,394
2025-09-17,SKU010,0.0,125,11.0,394
2025-09-18,SKU010,0.0,37,11.0,394
2025-09-19,SKU010,0.0,165,11.0,394
2025-09-20,SKU010,0.0,99,11.0,394
2025-09-21,SKU010,0.0,129,11.0,394
2025-09-22,SKU010,15.0,0,11.0,394
2025-09-23,SKU010,0.0,137,11.0,394
2025-09-24,SKU010,0.0,171,11.0,394
2025-09-25,SKU010,0.0,174,11.0,394
2025-09-26,SKU010,0.0,149,11.0,394
2025-09-27,SKU010,0.0,86,11.0,394
2025-09-28,SKU010,0.0,51,11.0,394
2025-09-29,SKU010,0.0,64,11.0,394
2025-09-30,SKU010,0.0,142,11.0,394
2025-10-01,SKU010,0.0,67,11.0,394
2025-10-02,SKU010,0.0,67,11.0,394
2025-10-03,SKU010,0.0,66,11.0,394
2025-10-04,SKU010,0.0,73,11.0,394
2025-10-05,SKU010,0.0,109,11.0,394
2025-10-06,SKU010,0.0,133,11.0,394
2025-10-07,SKU010,0.0,84,11.0,394
2025-10-08,SKU010,0.0,84,11.0,394
2025-10-09,SKU010,0.0,154,11.0,394
2025-10-10,SKU010,0.0,54,11.0,394
2025-10-11,SKU010,55.0,0,11.0,394
2025-10-12,SKU010,12.0,110,11.0,394
2025-10-13,SKU010,0.0,95,11.0,394
2025-10-14,SKU010,0.0,165,11.0,394
2025-10-15,SKU010,0.0,24,11.0,394
2025-10-16,SKU010,0.0,150,11.0,394
2025-10-17,SKU010,0.0,87,11.0,394
2025-10-18,SKU010,0.0,153,11.0,394
2025-10-19,SKU010,0.0,94,11.0,394
2025-10-20,SKU010,0.0,51,11.0,394
2025-10-21,SKU010,0.0,112,11.0,394
2025-10-22,SKU010,123.0,0,11.0,394
2025-10-23,SKU010,58.0,39,11.0,394
2025-10-24,SKU010,0.0,163,11.0,394
2025-10-25,SKU010,0.0,121,11.0,394
2025-10-26,SKU010,0.0,153,11.0,394
2025-10-27,SKU010,0.0,153,11.0,394
2025-10-28,SKU010,0.0,42,11.0,394
2025-10-29,SKU010,0.0,85,11.0,394
2025-10-30,SKU010,0.0,113,11.0,394
2025-10-31,SKU010,0.0,152,11.0,394
2025-11-01,SKU010,0.0,70,11.0,394
2025-11-02,SKU010,0.0,175,11.0,394
2025-11-03,SKU010,0.0,29,11.0,394
2025-11-04,SKU010,0.0,113,11.0,394
2025-11-05,SKU010,0.0,125,11.0,394
2025-11-06,SKU010,0.0,114,11.0,394
2025-11-07,SKU010,0.0,32,11.0,394
2025-11-08,SKU010,0.0,94,11.0,394
2025-11-09,SKU010,0.0,53,11.0,394
2025-11-10,SKU010,0.0,109,11.0,394
2025-11-11,SKU010,40.0,0,11.0,394
2025-11-12,SKU010,0.0,153,11.0,394
2025-11-13,SKU010,0.0,32,11.0,394
2025-11-14,SKU010,0.0,90,11.0,394
2025-11-15,SKU010,0.0,159,11.0,394
2025-11-16,SKU010,0.0,126,11.0,394
2025-11-17,SKU010,0.0,50,11.0,394
2025-11-18,SKU010,0.0,151,11.0,394
2025-11-19,SKU010,0.0,75,11.0,394
2025-11-20,SKU010,0.0,105,11.0,394
2025-11-21,SKU010,0.0,115,11.0,394
2025-11-22,SKU010,0.0,0,11.0,394
2025-11-23,SKU010,0.0,127,11.0,394
2025-11-24,SKU010,0.0,131,11.0,394
2025-11-25,SKU010,0.0,123,11.0,394
2025-11-26,SKU010,0.0,130,11.0,394
2025-11-27,SKU010,0.0,60,11.0,394
2025-11-28,SKU010,0.0,59,11.0,394
2025-11-29,SKU010,0.0,62,11.0,394
2025-11-30,SKU010,0.0,64,11.0,394
2025-12-01,SKU010,0.0,80,11.0,394
2025-12-02,SKU010,0.0,62,11.0,394
2025-12-03,SKU010,0.0,176,11.0,394
2025-12-04,SKU010,0.0,35,11.0,394
2025-12-05,SKU010,0.0,157,11.0,394
2025-12-06,SKU010,0.0,79,11.0,394
2025-12-07,SKU010,0.0,119,11.0,394
2025-12-08,SKU010,0.0,73,11.0,394
2025-12-09,SKU010,0.0,165,11.0,394
2025-12-10,SKU010,0.0,33,11.0,394
2025-12-11,SKU010,12.0,0,11.0,394
2025-12-12,SKU010,0.0,175,11.0,394
2025-12-13,SKU010,0.0,79,11.0,394
2025-12-14,SKU010,0.0,62,11.0,394
2025-12-15,SKU010,0.0,69,11.0,394
2025-12-16,SKU010,0.0,40,11.0,394
2025-12-17,SKU010,0.0,76,11.0,394
2025-12-18,SKU010,0.0,73,11.0,394
2025-12-19,SKU010,0.0,66,11.0,394
2025-12-20,SKU010,0.0,35,11.0,394
2025-12-21,SKU010,0.0,117,11.0,394
2025-12-22,SKU010,72.0,0,11.0,394
2025-12-23,SKU010,12.0,134,11.0,394
2025-12-24,SKU010,0.0,48,11.0,394
2025-12-25,SKU010,0.0,125,11.0,394
2025-12-26,SKU010,0.0,163,11.0,394
2025-12-27,SKU010,0.0,178,11.0,394
2025-12-28,SKU010,0.0,164,11.0,394
2025-12-29,SKU010,0.0,44,11.0,394
2025-12-30,SKU010,0.0,174,11.0,394
2025-12-31,SKU010,0.0,74,11.0,394
2026-01-01,SKU010,0.0,27,11.0,394
2026-01-02,SKU010,0.0,80,11.0,394
2026-01-03,SKU010,0.0,71,11.0,394
2026-01-04,SKU010,0.0,130,11.0,394
2026-01-05,SKU010,0.0,178,11.0,394
2026-01-06,SKU010,0.0,138,11.0,394
2026-01-07,SKU010,0.0,130,11.0,394
2026-01-08,SKU010,0.0,49,11.0,394
2026-01-09,SKU010,0.0,136,11.0,394
2026-01-10,SKU010,0.0,65,11.0,394
2026-01-11,SKU010,19.0,0,11.0,394
2026-01-12,SKU010,0.0,91,11.0,394
2026-01-13,SKU010,0.0,164,11.0,394
2026-01-14,SKU010,0.0,57,11.0,394
2026-01-15,SKU010,0.0,164,11.0,394
2026-01-16,SKU010,0.0,101,11.0,394
2026-01-17,SKU010,0.0,33,11.0,394
2026-01-18,SKU010,0.0,129,11.0,394
2026-01-19,SKU010,0.0,129,11.0,394
2026-01-20,SKU010,0.0,176,11.0,394
2026-01-21,SKU010,0.0,73,11.0,394
2026-01-22,SKU010,0.0,0,11.0,394
2026-01-23,SKU010,0.0,93,11.0,394
2026-01-24,SKU010,0.0,67,11.0,394
2026-01-25,SKU010,0.0,109,11.0,394
2026-01-26,SKU010,0.0,112,11.0,394
2026-01-27,SKU010,0.0,77,11.0,394
2026-01-28,SKU010,0.0,174,11.0,394
2026-01-29,SKU010,0.0,50,11.0,394
2026-01-30,SKU010,0.0,57,11.0,394
2026-01-31,SKU010,0.0,83,11.0,394
2026-02-01,SKU010,0.0,108,11.0,394
2026-02-02,SKU010,0.0,107,11.0,394
2026-02-03,SKU010,0.0,134,11.0,394
2026-02-04,SKU010,0.0,36,11.0,394
2026-02-05,SKU010,0.0,172,11.0,394
2026-02-06,SKU010,0.0,31,11.0,394
2026-02-07,SKU010,0.0,123,11.0,394
2026-02-08,SKU010,0.0,106,11.0,394
2026-02-09,SKU010,0.0,62,11.0,394
2026-02-10,SKU010,0.0,82,11.0,394
2026-02-11,SKU010,50.0,0,11.0,394
2026-02-12,SKU010,0.0,31,11.0,394
2026-02-13,SKU010,0.0,80,11.0,394
2026-02-14,SKU010,0.0,88,11.0,394
2026-02-15,SKU010,0.0,100,11.0,394
2026-02-16,SKU010,0.0,99,11.0,394
2026-02-17,SKU010,0.0,177,11.0,394
2026-02-18,SKU010,0.0,162,11.0,394
2026-02-19,SKU010,0.0,134,11.0,394
2026-02-20,SKU010,0.0,177,,394
2026-02-21,SKU010,0.0,74,11.0,394
2026-02-22,SKU010,12.0,0,11.0,394
2026-02-23,SKU010,0.0,96,11.0,394
2026-02-24,SKU010,0.0,130,11.0,394
2026-02-25,SKU010,0.0,134,11.0,394
2026-02-26,SKU010,0.0,126,11.0,394
2026-02-27,SKU010,0.0,53,11.0,394
2026-02-28,SKU010,0.0,57,11.0,394
2026-03-01,SKU010,0.0,72,11.0,394
2026-03-02,SKU010,0.0,91,11.0,394
2026-03-03,SKU010,0.0,80,11.0,394
2026-03-04,SKU010,0.0,128,11.0,394
2026-03-05,SKU010,0.0,128,11.0,394
2026-03-06,SKU010,0.0,73,11.0,394
2026-03-07,SKU010,0.0,141,11.0,394
2026-03-08,SKU010,0.0,81,11.0,394
2026-03-09,SKU010,0.0,28,11.0,394
2026-03-10,SKU010,0.0,126,11.0,394
2026-03-11,SKU010,85.0,0,11.0,394
2026-03-12,SKU010,17.0,130,11.0,394
2026-03-13,SKU010,0.0,52,11.0,394
2026-03-14,SKU010,0.0,91,11.0,394
2026-03-15,SKU010,0.0,149,11.0,394
2026-03-16,SKU010,0.0,34,11.0,394
2026-03-17,SKU010,0.0,172,11.0,394
2026-03-18,SKU010,0.0,29,11.0,394
2026-03-19,SKU010,0.0,52,11.0,394
2026-03-20,SKU010,0.0,120,11.0,394
2026-03-21,SKU010,0.0,97,11.0,394
2026-03-22,SKU010,40.0,0,11.0,394
2026-03-23,SKU010,0.0,94,11.0,394
2026-03-24,SKU010,0.0,155,11.0,394
2026-03-25,SKU010,0.0,175,11.0,394
2026-03-26,SKU010,0.0,145,11.0,394
2026-03-27,SKU010,0.0,117,11.0,394
2026-03-28,SKU010,0.0,82,11.0,394
2026-03-29,SKU010,0.0,123,11.0,394
2026-03-30,SKU010,0.0,148,11.0,394
2026-03-31,SKU010,0.0,147,11.0,394
2026-04-01,SKU010,0.0,23,11.0,394
2026-04-02,SKU010,0.0,133,11.0,394
2026-04-03,SKU010,0.0,54,11.0,394
2026-04-04,SKU010,0.0,107,11.0,394
2026-04-05,SKU010,0.0,141,11.0,394
2026-04-06,SKU010,0.0,174,11.0,394
2026-04-07,SKU010,0.0,28,11.0,394
2026-04-08,SKU010,0.0,74,11.0,394
2026-04-09,SKU010,0.0,32,11.0,394
2026-04-10,SKU010,0.0,145,11.0,394
2026-04-11,SKU010,0.0,0,11.0,394
2026-04-12,SKU010,0.0,42,11.0,394
2026-04-13,SKU010,0.0,38,11.0,394
2026-04-14,SKU010,0.0,135,11.0,394
2026-04-15,SKU010,0.0,37,11.0,394
2026-04-16,SKU010,0.0,93,11.0,394
2026-04-17,SKU010,0.0,48,11.0,394
2026-04-18,SKU010,0.0,122,11.0,394
2026-04-19,SKU010,0.0,45,11.0,394
2026-04-20,SKU010,0.0,59,11.0,394
2026-04-21,SKU010,0.0,158,11.0,394
2026-04-22,SKU010,0.0,0,11.0,394
2026-04-23,SKU010,0.0,28,11.0,394
2026-04-24,SKU010,0.0,139,11.0,394
2026-04-25,SKU010,0.0,56,11.0,394
2026-04-26,SKU010,0.0,59,11.0,394
2026-04-27,SKU010,0.0,23,11.0,394
2026-04-28,SKU010,0.0,103,11.0,394
2026-04-29,SKU010,0.0,85,11.0,394
2026-04-30,SKU010,0.0,155,11.0,394
2026-05-01,SKU010,0.0,39,11.0,394
2026-05-02,SKU010,0.0,181,11.0,394
2026-05-03,SKU010,0.0,31,11.0,394
2026-05-04,SKU010,0.0,57,11.0,394
2026-05-05,SKU010,0.0,44,11.0,394
2026-05-06,SKU010,0.0,146,11.0,394
2026-05-07,SKU010,0.0,67,11.0,394
2026-05-08,SKU010,0.0,26,11.0,394
2026-05-09,SKU010,0.0,106,11.0,394
2026-05-10,SKU010,0.0,60,11.0,394
2026-05-11,SKU010,62.0,0,11.0,394
2026-05-12,SKU010,0.0,93,11.0,394
2026-05-13,SKU010,0.0,36,11.0,394
2026-05-14,SKU010,0.0,165,11.0,394
2026-05-15,SKU010,0.0,58,11.0,394
2026-05-16,SKU010,0.0,23,11.0,394
2026-05-17,SKU010,0.0,115,11.0,394
2026-05-18,SKU010,0.0,154,11.0,394
2026-05-19,SKU010,0.0,100,11.0,394
2026-05-20,SKU010,0.0,157,11.0,394
2026-05-21,SKU010,0.0,34,11.0,394
2026-05-22,SKU010,17.0,0,11.0,394
2026-05-23,SKU010,0.0,124,11.0,394
2026-05-24,SKU010,0.0,145,11.0,394
2026-05-25,SKU010,0.0,35,11.0,394
2026-05-26,SKU010,0.0,119,11.0,394
2026-05-27,SKU010,0.0,144,11.0,394
2026-05-28,SKU010,0.0,42,11.0,394
2026-05-29,SKU010,0.0,46,11.0,394
2026-05-30,SKU010,0.0,103,11.0,394
2026-05-31,SKU010,0.0,91,11.0,394
2026-06-01,SKU010,0.0,90,11.0,394
2026-06-02,SKU010,0.0,160,11.0,394
2026-06-03,SKU010,0.0,33,11.0,394
2026-06-04,SKU010,0.0,139,11.0,394
2026-06-05,SKU010,0.0,152,11.0,394
2026-06-06,SKU010,0.0,83,11.0,394
2026-06-07,SKU010,0.0,132,11.0,394
2026-06-08,SKU010,0.0,115,11.0,394
2026-06-09,SKU010,0.0,64,11.0,394
2026-06-10,SKU010,0.0,103,11.0,394
2026-06-11,SKU010,0.0,0,11.0,394
2026-06-12,SKU010,0.0,151,11.0,394
2026-06-13,SKU010,0.0,31,11.0,394
2026-06-14,SKU010,0.0,68,11.0,394
2026-06-15,SKU010,0.0,87,11.0,394
2026-06-16,SKU010,0.0,102,11.0,394
2026-06-17,SKU010,0.0,107,11.0,394
2026-06-18,SKU010,0.0,118,11.0,394
2026-06-19,SKU010,0.0,168,11.0,394
2026-06-20,SKU010,0.0,98,11.0,394
2026-06-21,SKU010,0.0,126,11.0,394
2026-06-22,SKU010,0.0,0,11.0,394
2026-06-23,SKU010,0.0,156,11.0,394
2026-06-24,SKU010,0.0,76,11.0,394
2026-06-25,SKU010,0.0,116,11.0,394
2026-06-26,SKU010,0.0,178,11.0,394
2026-06-27,SKU010,0.0,142,11.0,394
2026-06-28,SKU010,0.0,87,11.0,394
2026-06-29,SKU010,0.0,94,11.0,394
2026-06-30,SKU010,0.0,45,11.0,394
2025-01-01,SKU011,460.0,222,14.0,1231
2025-01-02,SKU011,460.0,124,14.0,1231
2025-01-03,SKU011,460.0,258,14.0,1231
2025-01-04,SKU011,460.0,133,14.0,1231
2025-01-05,SKU011,460.0,178,14.0,1231
2025-01-06,SKU011,460.0,88,14.0,1231
2025-01-07,SKU011,460.0,260,14.0,1231
2025-01-08,SKU011,460.0,96,14.0,1231
2025-01-09,SKU011,460.0,221,14.0,1231
2025-01-10,SKU011,460.0,293,14.0,1231
2025-01-11,SKU011,460.0,222,14.0,1231
2025-01-12,SKU011,460.0,226,14.0,1231
2025-01-13,SKU011,460.0,309,14.0,1231
2025-01-14,SKU011,711.0,0,14.0,1231
2025-01-15,SKU011,,102,14.0,1231
2025-01-16,SKU011,527.0,187,14.0,1231
2025-01-17,SKU011,440.0,153,14.0,1231
2025-01-18,SKU011,341.0,64,14.0,1231
2025-01-19,SKU011,224.0,154,14.0,1231
2025-01-20,SKU011,141.0,255,14.0,1231
2025-01-21,SKU011,70.0,301,14.0,1231
2025-01-22,SKU011,0.0,292,14.0,1231
2025-01-23,SKU011,0.0,49,14.0,1231
2025-01-24,SKU011,0.0,163,14.0,1231
2025-01-25,SKU011,0.0,330,14.0,1231
2025-01-26,SKU011,0.0,211,14.0,1231
2025-01-27,SKU011,0.0,340,14.0,1231
2025-01-28,SKU011,40.0,0,14.0,1231
2025-01-29,SKU011,0.0,164,14.0,1231
2025-01-30,SKU011,0.0,181,14.0,1231
2025-01-31,SKU011,0.0,301,14.0,1231
2025-02-01,SKU011,0.0,131,14.0,1231
2025-02-02,SKU011,0.0,175,14.0,1231
2025-02-03,SKU011,0.0,281,14.0,1231
2025-02-04,SKU011,0.0,143,14.0,1231
2025-02-05,SKU011,0.0,166,14.0,1231
2025-02-06,SKU011,0.0,310,14.0,1231
2025-02-07,SKU011,0.0,150,14.0,1231
2025-02-08,SKU011,0.0,209,14.0,1231
2025-02-09,SKU011,0.0,63,14.0,1231
2025-02-10,SKU011,0.0,331,14.0,1231
2025-02-11,SKU011,0.0,243,14.0,1231
2025-02-12,SKU011,0.0,335,14.0,1231
2025-02-13,SKU011,0.0,289,14.0,1231
2025-02-14,SKU011,163.0,0,14.0,1231
2025-02-15,SKU011,53.0,84,14.0,1231
2025-02-16,SKU011,0.0,190,14.0,1231
2025-02-17,SKU011,0.0,47,14.0,1231
2025-02-18,SKU011,0.0,213,14.0,1231
2025-02-19,SKU011,0.0,333,14.0,1231
2025-02-20,SKU011,0.0,160,14.0,1231
2025-02-21,SKU011,0.0,148,14.0,1231
2025-02-22,SKU011,0.0,129,14.0,1231
2025-02-23,SKU011,0.0,217,14.0,1231
2025-02-24,SKU011,0.0,317,14.0,1231
2025-02-25,SKU011,0.0,221,14.0,1231
2025-02-26,SKU011,0.0,271,14.0,1231
2025-02-27,SKU011,0.0,154,14.0,1231
2025-02-28,SKU011,43.0,0,14.0,1231
2025-03-01,SKU011,0.0,115,14.0,1231
2025-03-02,SKU011,0.0,72,14.0,1231
2025-03-03,SKU011,0.0,296,14.0,1231
2025-03-04,SKU011,0.0,263,14.0,1231
2025-03-05,SKU011,0.0,83,14.0,1231
2025-03-06,SKU011,0.0,206,14.0,1231
2025-03-07,SKU011,0.0,232,14.0,1231
2025-03-08,SKU011,0.0,305,14.0,1231
2025-03-09,SKU011,0.0,86,14.0,1231
2025-03-10,SKU011,0.0,77,14.0,1231
2025-03-11,SKU011,0.0,121,14.0,1231
2025-03-12,SKU011,0.0,115,14.0,1231
2025-03-13,SKU011,0.0,87,14.0,1231
2025-03-14,SKU011,222.0,0,14.0,1231
2025-03-15,SKU011,145.0,344,14.0,1231
2025-03-16,SKU011,84.0,241,14.0,1231
2025-03-17,SKU011,14.0,272,14.0,1231
2025-03-18,SKU011,0.0,202,14.0,1231
2025-03-19,SKU011,0.0,232,14.0,1231
2025-03-20,SKU011,0.0,301,14.0,1231
2025-03-21,SKU011,0.0,311,14.0,1231
2025-03-22,SKU011,0.0,142,14.0,1231
2025-03-23,SKU011,0.0,285,14.0,1231
2025-03-24,SKU011,0.0,48,14.0,1231
2025-03-25,SKU011,0.0,80,14.0,1231
2025-03-26,SKU011,0.0,132,14.0,1231
2025-03-27,SKU011,0.0,192,14.0,1231
2025-03-28,SKU011,28.0,0,14.0,1231
2025-03-29,SKU011,0.0,307,14.0,1231
2025-03-30,SKU011,0.0,207,14.0,1231
2025-03-31,SKU011,0.0,168,14.0,1231
2025-04-01,SKU011,0.0,283,14.0,1231
2025-04-02,SKU011,0.0,257,14.0,1231
2025-04-03,SKU011,0.0,271,14.0,1231
2025-04-04,SKU011,0.0,141,14.0,1231
2025-04-05,SKU011,0.0,138,14.0,1231
2025-04-06,SKU011,0.0,134,14.0,1231
2025-04-07,SKU011,0.0,282,14.0,1231
2025-04-08,SKU011,0.0,159,14.0,1231
2025-04-09,SKU011,0.0,80,14.0,1231
2025-04-10,SKU011,0.0,195,14.0,1231
2025-04-11,SKU011,0.0,107,14.0,1231
2025-04-12,SKU011,0.0,218,14.0,1231
2025-04-13,SKU011,0.0,202,14.0,1231
2025-04-14,SKU011,56.0,0,14.0,1231
2025-04-15,SKU011,0.0,323,14.0,1231
2025-04-16,SKU011,0.0,176,14.0,1231
2025-04-17,SKU011,0.0,204,14.0,1231
2025-04-18,SKU011,0.0,259,14.0,1231
2025-04-19,SKU011,0.0,236,14.0,1231
2025-04-20,SKU011,0.0,55,14.0,1231
2025-04-21,SKU011,0.0,192,14.0,1231
2025-04-22,SKU011,0.0,316,14.0,1231
2025-04-23,SKU011,0.0,312,14.0,1231
2025-04-24,SKU011,0.0,82,14.0,1231
2025-04-25,SKU011,0.0,133,14.0,1231
2025-04-26,SKU011,0.0,126,14.0,1231
2025-04-27,SKU011,0.0,320,14.0,1231
2025-04-28,SKU011,251.0,0,14.0,1231
2025-04-29,SKU011,158.0,176,14.0,1231
2025-04-30,SKU011,89.0,254,14.0,1231
2025-05-01,SKU011,0.0,93,14.0,1231
2025-05-02,SKU011,0.0,243,14.0,1231
2025-05-03,SKU011,0.0,57,14.0,1231
2025-05-04,SKU011,0.0,67,14.0,1231
2025-05-05,SKU011,0.0,162,14.0,1231
2025-05-06,SKU011,0.0,303,14.0,1231
2025-05-07,SKU011,0.0,47,14.0,1231
2025-05-08,SKU011,0.0,143,14.0,1231
2025-05-09,SKU011,0.0,235,14.0,1231
2025-05-10,SKU011,0.0,136,14.0,1231
2025-05-11,SKU011,0.0,45,14.0,1231
2025-05-12,SKU011,0.0,204,14.0,1231
2025-05-13,SKU011,0.0,80,14.0,1231
2025-05-14,SKU011,30.0,0,14.0,1231
2025-05-15,SKU011,0.0,315,14.0,1231
2025-05-16,SKU011,0.0,223,14.0,1231
2025-05-17,SKU011,0.0,265,14.0,1231
2025-05-18,SKU011,0.0,91,14.0,1231
2025-05-19,SKU011,0.0,270,14.0,1231
2025-05-20,SKU011,0.0,94,14.0,1231
2025-05-21,SKU011,0.0,308,14.0,1231
